"","ID","Date","Site","Lat","Lon","Type","randist","randang","randLat","randLon"
"96","208","2022-10-23",1,45.42977,-73.93909,"random",292.396431765519,206.06370032765,-73.940731615458,45.4274066523958
"97","208","2022-10-24",1,45.42991,-73.93958,"random",11.4176931325346,291.752146817744,-73.9397155148428,45.4299480717356
"98","208","2022-10-25",1,45.42976,-73.93961,"random",119.461905607022,153.733441606164,-73.938934431839,45.4287961083859
"99","208","2022-10-26",1,45.43055,-73.93911,"random",31.4788949210197,177.241300167516,-73.9390906391579,45.4302670923116
"100","208","2022-10-28",1,45.4295,-73.93891,"random",114.633340970613,271.371478596702,-73.9403744400248,45.4295246774135
"101","208","2022-10-29",1,45.43095,-73.93896,"random",222.374399914406,153.07169906795,-73.9376730976216,45.4291660905002
"102","208","2022-10-30",1,45.43018,-73.93961,"random",294.472046848387,60.1982771325856,-73.9363445792523,45.4314967822228
"103","208","2022-10-31",1,45.43021,-73.93816,"random",116.58555760514,180.502588804811,-73.9381730680758,45.4291610447255
"104","208","2022-11-01",1,45.42987,-73.93958,"random",297.18950050883,300.060699535534,-73.9428669729082,45.4312094081145
"105","208","2022-11-02",1,45.43073,-73.93993,"random",158.214022312313,257.413442507386,-73.9419032060933,45.4304197703099
"106","208","2022-11-04",1,45.42952,-73.93956,"random",124.4805641938,266.142578003928,-73.9411470880279,45.429444640081
"107","208","2022-11-07",1,45.42946,-73.93964,"random",81.5559140173718,342.773660458624,-73.9399486405601,45.4301608937784
"108","208","2022-11-08",1,45.43014,-73.93958,"random",69.0186218591407,101.246406091377,-73.9387149633633,45.430018882841
"109","208","2022-11-09",1,45.43006,-73.9388,"random",64.2689119325951,118.123796274886,-73.93807569293,45.429787414334
"110","208","2022-11-10",1,45.43003,-73.93882,"random",58.6864493787289,66.4236222300678,-73.93813265623,45.4302411986749
"111","209","2022-10-15",1,45.42869,-73.93789,"random",57.6602363493294,33.7560291029513,-73.9374805831133,45.4291213407675
"112","209","2022-10-16",1,45.42899,-73.93848,"random",266.037404746749,259.877630760893,-73.941826627176,45.4285692537003
"113","209","2022-10-18",1,45.43095,-73.9389,"random",187.761076935567,275.255180038512,-73.9412893150436,45.4311047106176
"114","209","2022-10-25",1,45.43033,-73.93957,"random",291.185604943894,53.616415662691,-73.9365742652492,45.4318841047342
"115","209","2022-10-26",1,45.43154,-73.93918,"random",143.136349855922,267.340344674885,-73.9410071825171,45.4314802233383
"116","209","2022-10-30",1,45.43615,-73.93909,"random",273.601846047677,211.041365694255,-73.9408930155374,45.4340407526665
"117","209","2022-11-02",1,45.43686,-73.93851,"random",100.288523873314,49.4236022047698,-73.9375364744915,45.4374469458654
"118","209","2022-11-04",1,45.43709,-73.93826,"random",167.925224150531,85.3456201963127,-73.9361209278202,45.4372125842767
"119","209","2022-11-09",1,45.43651,-73.93349,"random",234.275822318159,298.041847664863,-73.9361326511704,45.4375009409415
"120","209","2022-11-17",1,45.43467,-73.93354,"random",52.1071325987577,13.7493359204382,-73.9333817265621,45.4351254062936
"121","209","2022-11-22",1,45.43437,-73.93311,"random",83.1616685958579,133.204948380589,-73.9323353329023,45.433857731931
"122","209","2022-12-02",1,45.43349,-73.9322,"random",268.475392484106,353.045171834528,-73.932615465637,45.4358878692923
"123","209","2022-12-21",1,45.43516,-73.93365,"random",158.061428926885,303.169092535973,-73.9353408945681,45.4359380785581
"124","209","2023-01-12",1,45.43294,-73.94007,"random",56.3027421478182,118.107634205371,-73.9394353429226,45.4327013278969
"125","209","2023-01-19",1,45.43298,-73.93992,"random",226.866935449652,6.80444902740419,-73.9395764837415,45.4350068883689
"126","209","2023-01-25",1,45.4308,-73.93883,"random",215.519271790981,66.6790230944753,-73.9363008642192,45.4315676522823
"127","209","2023-03-01",1,45.43595,-73.94028,"random",39.4288724055514,75.4823190718889,-73.9397921837079,45.4360389314226
"128","210","2022-10-16",1,45.43118,-73.93872,"random",262.575839250349,200.033221822232,-73.9398694191503,45.428960378773
"129","210","2022-10-17",1,45.43102,-73.9385,"random",95.5462901853025,80.1823975145817,-73.9372968924179,45.4311665815831
"130","210","2022-10-18",1,45.43147,-73.93874,"random",102.035518549383,316.141439527273,-73.9396434721808,45.4321319796523
"131","210","2022-10-19",1,45.43096,-73.93864,"random",36.4895726088434,3.68777378462255,-73.9386100077458,45.4312876403563
"132","210","2022-10-20",1,45.43111,-73.93842,"random",197.678799019195,156.045029181987,-73.9373943699452,45.4294845554156
"133","210","2022-10-21",1,45.43126,-73.93853,"random",11.0451778862625,335.203826157376,-73.9385891958649,45.4313502182183
"134","210","2022-10-23",1,45.43094,-73.93839,"random",62.7673560054973,327.028723815456,-73.9388265225775,45.431413799499
"135","210","2022-10-24",1,45.43108,-73.93877,"random",8.8200299302116,226.18497563526,-73.93885132992,45.4310250568224
"136","210","2022-10-25",1,45.431,-73.93854,"random",79.810684081167,28.9984840806574,-73.9380455609824,45.4316280796495
"137","210","2022-10-26",1,45.43101,-73.93877,"random",266.508387029171,2.04581544734538,-73.9386484157677,45.43340641867
"138","210","2022-10-27",1,45.43096,-73.93889,"random",106.352174305357,300.769697567448,-73.940057766289,45.4314495428004
"139","210","2022-10-28",1,45.43107,-73.93836,"random",74.9153367709368,291.156424088404,-73.9392528207314,45.4313132756953
"140","210","2022-10-29",1,45.43087,-73.93895,"random",131.562230293639,203.992286799476,-73.9396335972126,45.4297885234354
"141","210","2022-10-30",1,45.43093,-73.93834,"random",249.924797192216,188.581358604133,-73.9388165370469,45.42870643872
"142","210","2022-10-31",1,45.43099,-73.93839,"random",25.0563473207876,123.167228652164,-73.938121972891,45.4308666605142
"143","210","2022-11-01",1,45.4309,-73.93829,"random",74.1477755829692,217.994646979496,-73.938873283583,45.4303742345406
"144","210","2022-11-02",1,45.43073,-73.93993,"random",52.1926107583568,190.061027035117,-73.940046515925,45.4302676109077
"145","210","2022-11-04",1,45.43113,-73.93845,"random",71.4615293545648,108.338464200497,-73.9375831728842,45.4309276943608
"146","210","2022-11-07",1,45.43085,-73.93879,"random",179.373025568202,22.7738571446389,-73.9379026779927,45.4323381085381
"147","210","2022-11-08",1,45.4314,-73.93875,"random",245.614546118304,154.168218970299,-73.9373824092113,45.4294108638493
"148","210","2022-11-09",1,45.43105,-73.93873,"random",97.7317546494305,208.703709645197,-73.9393298205102,45.4302787023541
"149","210","2022-11-13",1,45.42992,-73.9392,"random",17.4514720682055,119.136676853523,-73.9390052116563,45.4298435465853
"150","210","2022-11-15",1,45.43091,-73.93854,"random",265.784828318283,128.08936801739,-73.9358668913002,45.429434715094
"151","210","2022-11-17",1,45.43108,-73.93841,"random",41.0113352816552,202.438760306686,-73.9386100394288,45.4307389325352
"152","210","2023-03-21",1,45.43189,-73.94028,"random",56.3037501415238,99.771650377661,-73.9395709236905,45.4318040165049
"153","211","2022-10-27",1,45.4319,-73.9398,"random",70.9629856282845,209.869842259213,-73.9402516350375,45.4313463183925
"154","211","2022-10-30",1,45.43646,-73.93318,"random",267.882979195565,89.3408208992332,-73.9297566220106,45.4364876783729
"155","211","2022-11-04",1,45.43892,-73.94099,"random",55.698801856488,208.946222914383,-73.9413345360467,45.4384814495485
"156","211","2022-11-09",1,45.43864,-73.94041,"random",204.757577273995,50.1706010196358,-73.9384002604431,45.4398200037883
"157","211","2022-11-15",1,45.4386,-73.9389,"random",156.054643867537,226.34519345127,-73.9403430108705,45.4376307084061
"158","211","2022-12-02",1,45.43616,-73.939,"random",75.9067673468962,332.915330976248,-73.939441697719,45.4367680812009
"159","211","2022-12-21",1,45.43524,-73.93385,"random",117.077182210051,54.0035673044622,-73.9326394486817,45.4358591240934
"160","211","2023-01-25",1,45.43872,-73.93103,"random",214.194618724287,29.213256938383,-73.9296938607612,45.4404021085246
"161","211","2023-02-16",1,45.43879,-73.9309,"random",105.578850139864,195.861824713647,-73.93126880336,45.4378762106979
"162","211","2023-03-21",1,45.43667,-73.93143,"random",48.5033280216157,341.064592245966,-73.9316311555337,45.4370827984596
"163","212","2022-10-25",1,45.43138,-73.93897,"random",292.381872888654,207.309499830008,-73.9406841636294,45.4290424587893
"164","212","2022-10-29",1,45.43096,-73.93872,"random",238.766631251201,270.389058943838,-73.9417711236616,45.4309745471204
"165","212","2022-11-01",1,45.43166,-73.93885,"random",202.644108678214,54.8860558960587,-73.9367316293265,45.4327087615174
"166","212","2022-11-02",1,45.43189,-73.93936,"random",263.788273301907,96.3540847599506,-73.9360097242716,45.4316272726591
"167","212","2022-11-04",1,45.43073,-73.94035,"random",272.291121678427,118.440009523183,-73.9372904050377,45.4295631850424
"168","212","2022-11-09",1,45.43112,-73.93838,"random",125.881766737439,240.869052261114,-73.9397851526045,45.4305686142627
"169","212","2022-11-15",1,45.43116,-73.93906,"random",94.1376426955685,317.226304225624,-73.9398769627065,45.4317817428628
"170","212","2022-11-17",1,45.43129,-73.9385,"random",178.807709435932,7.49428594484925,-73.9382019661182,45.4328851045057
"171","212","2022-11-22",1,45.43101,-73.93831,"random",207.62701719068,25.9746609628201,-73.9371479062831,45.4326894416043
"172","212","2022-12-02",1,45.4306,-73.93928,"random",69.1607560962439,316.121167894453,-73.9398925967367,45.4310485451035
"173","212","2022-12-08",1,45.43064,-73.94015,"random",178.369933809154,145.734951412305,-73.9388666932561,45.4293136283131
"174","212","2022-12-15",1,45.42986,-73.9396,"random",84.7216570051387,344.015980968252,-73.939898128238,45.4305928236013
"175","212","2022-12-21",1,45.43126,-73.93855,"random",225.533546763472,351.001374917105,-73.9390008079204,45.4332642932457
"176","212","2023-01-04",1,45.43055,-73.93966,"random",188.603520020843,129.365659793839,-73.9377967208128,45.4294736410618
"177","212","2023-01-19",1,45.43112,-73.93848,"random",11.9216250255704,118.785770991817,-73.9383464795567,45.4310683472173
"178","212","2023-01-25",1,45.42996,-73.93822,"random",147.407319000922,56.9393554609269,-73.9366412784255,45.4306835310317
"179","212","2023-02-08",1,45.4315,-73.93868,"random",31.5602604299784,257.774457028136,-73.9390741647915,45.4314398661146
"180","212","2023-02-16",1,45.42923,-73.93922,"random",87.4058428918943,220.548587478697,-73.9399460958392,45.4286324120607
"181","212","2023-02-22",1,45.43013,-73.93824,"random",282.73516385816,298.806297183037,-73.9414059847405,45.4313557586669
"182","212","2023-03-03",1,45.42983,-73.93833,"random",28.4910029964522,38.7077704165131,-73.938102323193,45.4300300428997
"183","212","2023-03-12",1,45.43016,-73.93791,"random",215.587016637437,338.106358190998,-73.9389373088987,45.4319598694976
"184","212","2023-03-15",1,45.43023,-73.93995,"random",80.1463323645294,224.997077398002,-73.9406741575627,45.4297200569642
"185","212","2023-03-19",1,45.43007,-73.93894,"random",251.146085746586,188.117172075436,-73.9393931342472,45.4278329144246
"186","212","2023-03-27",1,45.43161,-73.93625,"random",203.420614264905,56.8630438484251,-73.9340731967412,45.4326105017184
"187","212","2023-03-29",1,45.43137,-73.93613,"random",236.670110374689,98.4794601425529,-73.9331386534796,45.431055959646
"188","212","2023-04-03",1,45.43137,-73.93654,"random",79.937616828829,194.813155336305,-73.9368011686327,45.4306746539438
"189","213","2022-10-24",1,45.431,-73.93875,"random",10.803110897541,209.187547797337,-73.938817324099,45.4309151394234
"190","213","2022-10-25",1,45.43097,-73.93854,"random",266.694081248716,134.167513651773,-73.9360954380867,45.4292980189802
"191","213","2022-10-26",1,45.43172,-73.93973,"random",276.069070701487,108.755409568548,-73.9363894532855,45.4309212827084
"192","213","2022-10-27",1,45.43111,-73.93902,"random",201.830824068747,329.2427219823,-73.9403390441263,45.4326705579298
"193","213","2022-10-28",1,45.43114,-73.93852,"random",120.644996152259,112.70457174629,-73.9370977584291,45.43072100221
"194","213","2022-10-29",1,45.43264,-73.93938,"random",166.545010101981,173.441616324708,-73.939136917012,45.4311512934865
"195","213","2022-10-30",1,45.43029,-73.93788,"random",4.45561436936259,335.768893752247,-73.9379033682072,45.4303265580008
"196","213","2022-10-31",1,45.43108,-73.93875,"random",120.743588288315,227.686381442472,-73.9398909764424,45.4303486372015
"197","213","2022-11-01",1,45.43092,-73.93835,"random",246.500539127737,347.466571033001,-73.93903360996,45.4330850676572
"198","213","2022-11-02",1,45.43662,-73.93905,"random",217.991682328284,292.250117026269,-73.9416285774341,45.4373626596256
"199","213","2022-11-04",1,45.43153,-73.94045,"random",33.3591061877087,302.013076879084,-73.9408114719538,45.4316891145582
"200","213","2022-11-07",1,45.4309,-73.939,"random",163.337123743258,221.725952764973,-73.9403892002719,45.4298031380564
"201","213","2022-11-08",1,45.43114,-73.93911,"random",109.123439574614,306.377135971561,-73.9402327582931,45.4317223296756
"202","213","2022-11-09",1,45.43086,-73.9391,"random",152.237484999932,239.217245690525,-73.9407713304366,45.430158956452
"203","213","2022-11-10",1,45.431,-73.93877,"random",287.873411807232,113.044810462743,-73.9353848967943,45.429986020375
"204","213","2022-11-13",1,45.42976,-73.93897,"random",152.234960300848,353.970781043172,-73.9391743376227,45.4311221791275
"205","213","2022-11-15",1,45.43082,-73.93879,"random",203.903052653186,325.243039391935,-73.9402755207618,45.4323272953543
"206","213","2022-11-17",1,45.42892,-73.93868,"random",192.830848298036,37.8918503131717,-73.9371665846487,45.4302892212467
"207","213","2022-11-22",1,45.43085,-73.93947,"random",67.4548652255908,271.653111800551,-73.9403316439809,45.4308675057545
"208","213","2022-12-02",1,45.43062,-73.93965,"random",295.817696512677,160.462364656851,-73.9383858506598,45.4281115829841
"209","213","2022-12-08",1,45.43077,-73.93867,"random",236.747881164774,158.248212430626,-73.9375488723996,45.4287914934424
"210","213","2022-12-15",1,45.43004,-73.93967,"random",57.5916829984635,311.43002640456,-73.9402217930654,45.4303828872234
"211","213","2022-12-21",1,45.43114,-73.9384,"random",8.60969319473952,168.686019843444,-73.9383784150397,45.4310640384711
"212","213","2023-01-04",1,45.42892,-73.93958,"random",153.719235118479,110.110363243148,-73.9377354712445,45.428444430482
"213","213","2023-01-12",1,45.43294,-73.94007,"random",191.526790056378,359.228475904092,-73.9401029585236,45.4346631328607
"214","213","2023-01-19",1,45.43,-73.93835,"random",159.71742393449,162.413162933663,-73.9377333277586,45.428630086337
"215","213","2023-01-22",1,45.43007,-73.93834,"random",105.296094808728,234.909338308498,-73.9394409811009,45.4295253512743
"216","213","2023-01-25",1,45.4308,-73.93883,"random",288.05544837378,272.564892964438,-73.942507363244,45.4309159270487
"217","213","2023-02-08",1,45.43057,-73.93891,"random",195.772977266461,237.451148601249,-73.941018781757,45.4296222631402
"218","214","2022-11-02",1,45.43494,-73.93824,"random",192.182780709118,35.0438464991748,-73.9368296805418,45.4363557021361
"219","214","2022-11-07",1,45.43201,-73.93615,"random",90.4622892849147,138.814259469509,-73.9353887553973,45.4313974378853
"220","214","2022-11-09",1,45.43435,-73.93789,"random",191.027303994633,247.000260455534,-73.9401371874209,45.4336783984401
"221","214","2022-11-10",1,45.43259,-73.93676,"random",81.2158393906429,337.041677953675,-73.9371648437984,45.4332628666389
"222","214","2022-11-15",1,45.43197,-73.93894,"random",188.024644833058,155.939727667719,-73.9379604091495,45.4304252036431
"223","215","2022-10-30",1,45.43808,-73.93915,"random",130.98650907632,83.9829432684928,-73.9374851352912,45.4382035307542
"224","215","2022-11-02",1,45.43691,-73.93853,"random",17.63819034677,177.07290161401,-73.9385184888084,45.4367515050535
"225","215","2022-11-04",1,45.43638,-73.93843,"random",277.712783287279,330.48691039905,-73.9401784948009,45.4385545137375
"226","215","2022-11-09",1,45.43651,-73.93349,"random",86.3060212461278,335.214236229658,-73.933952417109,45.4372150146554
"227","215","2022-11-13",1,45.4365,-73.9335,"random",176.007078378461,306.519231023267,-73.9353077849043,45.4374424025089
"228","215","2022-11-15",1,45.4361,-73.93518,"random",165.758895711042,130.847862074152,-73.9335775499807,45.4351245094064
"229","215","2022-11-17",1,45.43436,-73.93284,"random",226.586828101426,80.3767182771116,-73.9299850091922,45.4347007803095
"230","215","2022-11-22",1,45.43603,-73.93313,"random",57.2435926180333,220.019493084401,-73.9336004379467,45.4356355550981
"231","215","2022-12-02",1,45.43589,-73.93515,"random",96.373563632369,119.889445519075,-73.9340821706274,45.435457877652
"232","215","2022-12-15",1,45.43678,-73.93193,"random",126.055478048511,163.368343748152,-73.9314689046428,45.435693247533
"233","215","2022-12-21",1,45.43519,-73.93361,"random",30.3761146729812,199.028992541134,-73.9337365722167,45.4349316222035
"234","215","2022-12-23",1,45.43672,-73.92966,"random",22.6774944690987,153.83982363157,-73.9295322219096,45.4365368573245
