"","ID","Date","Site","Lat","Lon","Type","randist","randang","randLat","randLon"
"43","610","2025-03-04",6,45.46047,-73.65009,"random",288.579884986393,354.134082309902,-73.6504671054323,45.4630529285582
"44","610","2025-03-06",6,45.4604,-73.65017,"random",214.460339164361,155.80659580417,-73.6490463100003,45.4586398507361
"45","610","2025-03-08",6,45.46047,-73.6503,"random",41.0568798193708,349.392733052373,-73.6503966292157,45.4608331007072
"46","610","2025-03-12",6,45.45907,-73.65459,"random",270.858524367213,117.241243058816,-73.6515111393872,45.4579544157187
"47","610","2025-03-19",6,45.46159,-73.63998,"random",32.4287435039878,132.666970258579,-73.6396751210188,45.4613922493136
"48","610","2025-03-22",6,45.46085,-73.64041,"random",108.183115278371,33.7991525698453,-73.6396405380133,45.4616588757462
"49","610","2025-03-26",6,45.46087,-73.6404,"random",266.415853472427,54.9377963785082,-73.6376117595852,45.4622470183029
"50","610","2025-03-29",6,45.46089,-73.64034,"random",220.714044081978,58.7824092339724,-73.6379265743011,45.4619192436699
"51","610","2025-04-02",6,45.46103,-73.64039,"random",267.074177227914,142.601460395381,-73.6383161034316,45.459120944835
"52","610","2025-04-09",6,45.45855,-73.65434,"random",2.63802325353026,250.480319196358,-73.6543717892317,45.4585420691109
"53","610","2025-04-12",6,45.45775,-73.65402,"random",102.628995291889,119.599346006289,-73.6528791249524,45.4572938901891
"54","610","2025-04-18",6,45.45787,-73.65451,"random",89.0808358322829,223.680702606216,-73.6552965628142,45.4572903425761
"55","610","2025-04-23",6,45.45712,-73.65614,"random",261.504908767529,168.430542284623,-73.6554695073875,45.4548148860705
"56","610","2025-04-25",6,45.45792,-73.65444,"random",284.170039789751,176.539391130209,-73.6542207056534,45.4553678126827
"57","610","2025-04-30",6,45.45763,-73.65391,"random",62.4718363629654,343.29189106822,-73.6541396259891,45.4581683657762
"58","610","2025-05-09",6,45.4578,-73.65443,"random",270.089584286325,93.1907867733389,-73.6509822559294,45.4576646830217
"59","610","2025-05-13",6,45.4577,-73.65406,"random",258.809051080607,280.452329730615,-73.6573139950795,45.4581224132174
"60","610","2025-05-20",6,45.45765,-73.65398,"random",52.6383735705167,206.06370032765,-73.6542756858896,45.4572245446235
"61","610","2025-05-27",6,45.45771,-73.65401,"random",119.015480275266,291.752146817744,-73.6554232793383,45.4581068414021
"62","614","2024-10-22",4,45.4106,-73.93065,"random",245.037837442942,153.733441606164,-73.9292647816441,45.4086228739352
"63","614","2024-10-24",4,45.40733,-73.93259,"random",72.2822388634086,177.241300167516,-73.9325455618933,45.4066803810896
"64","614","2024-10-26",4,45.4077,-73.93326,"random",120.885427272879,271.371478596702,-73.9348037162706,45.4077260228839
"65","614","2024-11-03",4,45.40921,-73.93301,"random",299.242896633223,153.07169906795,-73.9312789353723,45.4068094311239
"66","614","2024-11-08",4,45.40844,-73.93307,"random",35.7583899283782,60.1982771325856,-73.9326736329974,45.4085999053763
"67","614","2024-11-17",4,45.40866,-73.93303,"random",30.5725585436448,180.502588804811,-73.9330334256217,45.4083849284858
"68","614","2024-11-24",4,45.4089,-73.93296,"random",83.9282997418195,300.060699535534,-73.9338879038015,45.4092782688104
"69","614","2024-11-29",4,45.40548,-73.93501,"random",23.1122653232887,257.413442507386,-73.9352981233526,45.4054346828653
"70","614","2024-12-08",4,45.40632,-73.93279,"random",155.955033120699,266.142578003928,-73.9347775628497,45.4062255817288
"71","614","2024-12-13",4,45.40871,-73.93299,"random",44.594844407402,342.773660458624,-73.9331587021751,45.4090932508374
"72","614","2024-12-19",4,45.40781,-73.93324,"random",237.134590814821,101.246406091377,-73.9302690887148,45.407393835919
"73","614","2024-12-22",4,45.40586,-73.93567,"random",155.855643097311,118.123796274886,-73.9339142777175,45.4051989540208
"74","614","2024-12-29",4,45.40767,-73.93253,"random",113.345966488123,66.4236222300678,-73.9312029957036,45.408077903254
"75","614","2025-01-10",4,45.40778,-73.93318,"random",47.8302353527397,33.7560291029513,-73.9328405068691,45.4081378065878
"76","614","2025-01-17",4,45.40765,-73.93322,"random",87.0272564934567,259.877630760893,-73.9343143557014,45.4075123740119
"77","614","2025-01-24",4,45.40715,-73.93337,"random",196.376611408778,275.255180038512,-73.9358679009418,45.4073118091115
"78","614","2025-01-31",4,45.40679,-73.9334,"random",251.148866233416,53.616415662691,-73.9308172487908,45.4081304324316
"79","614","2025-02-07",4,45.40738,-73.93324,"random",164.059911109507,267.340344674885,-73.9353333853602,45.4073114825084
"80","614","2025-02-21",4,45.40748,-73.93326,"random",112.121944036335,211.041365694255,-73.9339985175356,45.4066156303369
"81","614","2025-02-23",4,45.4077,-73.93325,"random",173.618866922334,49.4236022047698,-73.9315654933522,45.4087161169536
"82","614","2025-02-28",4,45.40766,-73.93319,"random",87.2675807448104,85.3456201963127,-73.9320789429812,45.4077237100781
"83","614","2025-03-04",4,45.40745,-73.93325,"random",47.024236083962,298.041847664863,-73.9337801579045,45.407648909264
"84","614","2025-03-07",4,45.40754,-73.93323,"random",48.3881631167606,13.7493359204382,-73.933083093251,45.4079629052433
"85","614","2025-03-09",4,45.40654,-73.93433,"random",209.328630007803,133.204948380589,-73.9323810475771,45.4052505388836
"86","614","2025-03-16",4,45.40639,-73.93341,"random",26.6968481708318,353.045171834528,-73.9334512920355,45.4066284422915
"87","616","2024-11-01",5,45.46088,-73.64035,"random",224.296775716357,303.169092535973,-73.6427505653708,45.4619841184358
"88","616","2024-11-15",5,45.44981,-73.64026,"random",92.9219307610765,118.107634205371,-73.6392122539275,45.4494160953158
"89","616","2024-11-18",5,45.45856,-73.63544,"random",249.87957472913,6.80444902740419,-73.635061466147,45.46079247915
"90","616","2024-11-29",5,45.4588,-73.63398,"random",152.63840588741,66.6790230944753,-73.6321878969143,45.4593436817277
"91","616","2024-12-06",5,45.46091,-73.65138,"random",162.303065671586,75.4823190718889,-73.6493710814081,45.4612760579288
"92","616","2024-12-13",5,45.45766,-73.63363,"random",219.190249918029,200.033221822232,-73.6345899550036,45.4558071378196
"93","616","2024-12-18",5,45.45686,-73.63503,"random",279.199443385005,80.1823975145817,-73.631512730781,45.4572882940175
"94","616","2024-12-20",5,45.45822,-73.63502,"random",39.2447238788009,316.141439527273,-73.6353676536694,45.4584746091206
"95","616","2024-12-26",5,45.45678,-73.63608,"random",74.1027845302597,3.68777378462255,-73.6360190637723,45.457445366836
"96","616","2024-12-31",5,45.45783,-73.63399,"random",292.396431765519,156.045029181987,-73.6324722447483,45.4554257328486
"97","616","2025-01-04",5,45.45845,-73.63303,"random",11.4176931325346,335.203826157376,-73.633091221741,45.458543260517
"98","617","2024-10-26",3,45.40898,-73.93304,"random",119.461905607022,327.028723815456,-73.9338704954127,45.4098817604245
"99","617","2024-11-01",3,45.41063,-73.93279,"random",31.4788949210197,226.18497563526,-73.933080162912,45.4104339055299
"100","617","2024-11-03",3,45.411,-73.93039,"random",114.633340970613,28.9984840806574,-73.9296800767233,45.411902123162
"101","617","2024-11-10",3,45.41263,-73.9325,"random",222.374399914406,2.04581544734538,-73.9323985838324,45.414629576497
"102","617","2024-11-17",3,45.40871,-73.93303,"random",294.472046848387,300.769697567448,-73.9362621364967,45.4100654411922
"103","617","2024-11-24",3,45.41083,-73.93034,"random",116.58555760514,291.156424088404,-73.9317289421177,45.4112085914685
"104","617","2024-11-24",3,45.41066,-73.92928,"random",297.18950050883,203.992286799476,-73.9308236084547,45.4082170083884
"105","617","2024-11-29",3,45.41143,-73.93056,"random",158.214022312313,188.581358604133,-73.9308615706396,45.4100223777826
"106","617","2024-12-06",3,45.41069,-73.92928,"random",124.4805641938,123.167228652164,-73.927948923158,45.4100772379228
"107","617","2024-12-13",3,45.41151,-73.9291,"random",81.5559140173718,217.994646979496,-73.9297413395587,45.4109317029344
"108","617","2024-12-18",3,45.4127,-73.9325,"random",69.0186218591407,190.061027035117,-73.9326540292411,45.4120885425473
"109","617","2024-12-29",3,45.41093,-73.93018,"random",64.2689119325951,108.338464200497,-73.9294006968702,45.4107480561181
"110","617","2025-01-05",3,45.41085,-73.93014,"random",58.6864493787289,22.7738571446389,-73.9298497976394,45.4113368750865
"111","617","2025-01-10",3,45.41051,-73.92925,"random",57.6602363493294,154.168218970299,-73.9289290554375,45.4100430321147
"112","617","2025-01-12",3,45.41028,-73.93066,"random",266.037404746749,208.703709645197,-73.9322921456408,45.4081804212215
"113","617","2025-01-17",3,45.41091,-73.93007,"random",187.761076935567,119.136676853523,-73.9279749952669,45.4100874144643
"114","617","2025-01-19",3,45.41129,-73.92915,"random",291.185604943894,128.08936801739,-73.926222446493,45.4096737148213
"115","617","2025-01-24",3,45.41082,-73.93004,"random",143.136349855922,202.438760306686,-73.9307379106108,45.4096296122312
"116","617","2025-01-31",3,45.41185,-73.92895,"random",273.601846047677,99.771650377661,-73.9255055610647,45.4114321299926
"117","617","2025-02-09",3,45.4106,-73.93069,"random",100.288523873314,209.869842259213,-73.931328031228,45.4098175053428
"118","617","2025-02-21",3,45.41086,-73.93012,"random",167.925224150531,89.3408208992332,-73.9279749900694,45.4108773625707
"119","617","2025-02-28",3,45.41044,-73.9307,"random",234.275822318159,208.946222914383,-73.9321483954045,45.4085953878863
"120","617","2025-03-04",3,45.41165,-73.92908,"random",52.1071325987577,50.1706010196358,-73.9285688089164,45.4119502946132
"121","617","2025-03-07",3,45.41065,-73.92922,"random",83.1616685958579,226.34519345127,-73.9299886086503,45.4101334633382
"122","617","2025-03-09",3,45.40998,-73.92992,"random",268.475392484106,332.915330976248,-73.9314815656157,45.4121307303398
"123","617","2025-03-12",3,45.41167,-73.9304,"random",158.061428926885,54.0035673044622,-73.9287663546288,45.4125058562014
"124","617","2025-03-16",3,45.41082,-73.9293,"random",56.3027421478182,29.213256938383,-73.9289489659323,45.4112621592031
"125","617","2025-03-26",3,45.41029,-73.92082,"random",226.866935449652,195.861824713647,-73.9216120682079,45.4083264458293
"126","617","2025-03-28",3,45.41142,-73.93047,"random",215.519271790981,341.064592245966,-73.9313634368174,45.4132542303427
"127","617","2025-04-04",3,45.41067,-73.92924,"random",39.4288724055514,207.309499830008,-73.9294710856219,45.410354773568
"128","617","2025-04-06",3,45.41149,-73.92899,"random",262.575839250349,270.389058943838,-73.9323442210544,45.4115059933421
"129","617","2025-04-19",3,45.42939,-73.93853,"random",95.5462901853025,54.8860558960587,-73.937531242297,45.4298844940654
"130","618b","2024-11-04",6,45.45964,-73.64296,"random",102.035518549383,96.3540847599506,-73.6416634459971,45.4595383870028
"131","618b","2024-11-15",6,45.45108,-73.6369,"random",36.4895726088434,118.440009523183,-73.6364898307431,45.450923641144
"132","618b","2024-11-18",6,45.46176,-73.64972,"random",197.678799019195,240.869052261114,-73.6519277680957,45.4608941266789
"133","618b","2025-01-14",6,45.46629,-73.64233,"random",11.0451778862625,317.226304225624,-73.6424259128972,45.4663629490001
"134","618b","2025-01-13",6,45.46629,-73.64201,"random",62.7673560054973,7.49428594484925,-73.6419053175463,45.4668499305615
"135","618b","2025-01-18",6,45.46624,-73.64229,"random",8.8200299302116,25.9746609628201,-73.6422406047291,45.4663113427649
"136","619","2024-11-08",6,45.45046,-73.63988,"random",79.810684081167,316.121167894453,-73.6405871782186,45.4509776135723
"137","619","2024-11-15",6,45.44993,-73.64029,"random",266.508387029171,145.734951412305,-73.6383719379218,45.4479482256956
"138","619","2024-11-29",6,45.44995,-73.6402,"random",106.352174305357,344.015980968252,-73.64057437825,45.4508699194036
"139","619","2024-12-06",6,45.45832,-73.63518,"random",74.9153367709368,351.001374917105,-73.635329812653,45.4589857619382
"140","619","2024-12-18",6,45.45062,-73.64027,"random",131.562230293639,129.365659793839,-73.6389697830194,45.4498691811659
"141","619","2024-12-26",6,45.44957,-73.63894,"random",249.924797192216,118.785770991817,-73.6361400176907,45.4484871224453
"142","619","2025-01-04",6,45.45037,-73.63975,"random",25.0563473207876,56.9393554609269,-73.6394815544352,45.4504929871604
"143","619","2025-01-07",6,45.45034,-73.63976,"random",74.1477755829692,257.774457028136,-73.640686358934,45.450198719568
"144","619","2025-01-11",6,45.45054,-73.64223,"random",52.1926107583568,220.548587478697,-73.6426637383596,45.4501831644879
"145","619","2025-01-15",6,45.4498,-73.63984,"random",71.4615293545648,298.806297183037,-73.6406404702178,45.4501098186806
"146","619","2025-01-25",6,45.45041,-73.64,"random",179.373025568202,38.7077704165131,-73.6385660493547,45.4516694134099
"147","619","2025-01-27",6,45.44927,-73.63944,"random",245.614546118304,338.106358190998,-73.6406107955674,45.4513205524058
"148","620","2024-11-03",4,45.41371,-73.92822,"random",97.7317546494305,224.997077398002,-73.9291027903989,45.4130881646581
"149","620","2024-11-08",4,45.41413,-73.92725,"random",17.4514720682055,188.117172075436,-73.9272814793889,45.4139745505372
"150","620","2024-11-10",4,45.41541,-73.92175,"random",265.784828318283,56.8630438484251,-73.9189066354748,45.4167172285848
"151","620","2024-11-17",4,45.41638,-73.92119,"random",41.0113352816552,98.4794601425529,-73.9206717798708,45.4163255870464
"152","620","2024-11-29",4,45.40686,-73.93343,"random",56.3037501415238,194.813155336305,-73.9336138742118,45.4063702336646
"153","620","2024-12-08",4,45.40686,-73.93256,"random",70.9629856282845,209.187547797337,-73.9330020434046,45.406302568573
"154","620","2024-12-13",4,45.40878,-73.93304,"random",267.882979195565,134.167513651773,-73.9305855023494,45.4071005587902
"155","620","2024-12-19",4,45.40776,-73.93328,"random",55.698801856488,108.755409568548,-73.932606299522,45.4075988605841
"156","620","2024-12-22",4,45.40689,-73.93379,"random",204.757577273995,329.2427219823,-73.9351276001343,45.4084731942484
"157","620","2024-12-29",4,45.40759,-73.93246,"random",156.054643867537,112.70457174629,-73.9306210950876,45.4070480195737
"158","620","2025-01-05",4,45.40699,-73.93341,"random",75.9067673468962,173.441616324708,-73.9332992578337,45.4063114843854
"159","620","2025-01-12",4,45.40681,-73.93327,"random",117.077182210051,335.768893752247,-73.933883786235,45.4077706123015
"160","620","2025-01-17",4,45.40765,-73.93322,"random",214.194618724287,227.686381442472,-73.9352431924858,45.4063525764756
"161","620","2025-01-19",4,45.40705,-73.93338,"random",105.578850139864,347.466571033001,-73.933672667803,45.4079773264163
"162","620","2025-01-19",4,45.40742,-73.93325,"random",48.5033280216157,292.250117026269,-73.9338234340651,45.4075852482688
"163","620","2025-01-24",4,45.40677,-73.93342,"random",292.381872888654,302.013076879084,-73.9365868704459,45.4081645551332
"164","620","2025-01-31",4,45.40773,-73.9333,"random",238.766631251201,221.725952764973,-73.9353298880549,45.4061265920732
"165","620","2025-02-07",4,45.40709,-73.93334,"random",202.644108678214,306.377135971561,-73.9354241148963,45.408171392007
"166","620","2025-02-21",4,45.40771,-73.93319,"random",263.788273301907,239.217245690525,-73.9360847749295,45.4064952519568
"167","620","2025-02-23",4,45.40678,-73.93267,"random",272.291121678427,113.044810462743,-73.9294694943729,45.4058209045697
"168","620","2025-02-28",4,45.4077,-73.93319,"random",125.881766737439,353.970781043172,-73.9333588985185,45.4088263785108
"169","620","2025-03-04",4,45.40846,-73.93314,"random",94.1376426955685,325.243039391935,-73.9338255524262,45.4091558909516
"170","620","2025-03-07",4,45.40754,-73.93323,"random",178.807709435932,37.8918503131717,-73.931827175974,45.4088096535391
"171","620","2025-03-09",4,45.40733,-73.93336,"random",207.62701719068,271.653111800551,-73.9360110530345,45.4073838624182
"172","620","2025-03-11",4,45.40763,-73.93252,"random",69.1607560962439,160.462364656851,-73.932224557845,45.4070435431359
"173","620","2025-03-16",4,45.40784,-73.93469,"random",178.369933809154,158.248212430626,-73.9338456576756,45.4063493541401
"174","620","2025-03-23",4,45.40759,-73.93321,"random",84.7216570051387,311.43002640456,-73.9340214094146,45.4080944137178
"175","620","2025-03-26",4,45.40777,-73.93313,"random",225.533546763472,168.686019843444,-73.9325648276536,45.4057801546585
"176","620","2025-03-28",4,45.40766,-73.93327,"random",188.603520020843,110.110363243148,-73.9310077363995,45.4070765007648
"177","620","2025-04-01",4,45.40758,-73.93253,"random",11.9216250255704,359.228475904092,-73.9325320505335,45.4076872572584
"178","620","2025-04-06",4,45.4075,-73.93327,"random",147.407319000922,162.413162933663,-73.9327010822523,45.406235666571
"179","623","2024-11-03",4,45.41297,-73.93201,"random",31.5602604299784,234.909338308498,-73.9323398982424,45.4128067537802
"180","623","2024-11-08",4,45.41338,-73.93085,"random",87.4058428918943,272.564892964438,-73.9319654926802,45.4134151888413
"181","623","2024-11-10",4,45.41318,-73.93147,"random",282.73516385816,237.451148601249,-73.9345145433806,45.411811262551
"182","623","2024-11-17",4,45.40638,-73.92741,"random",28.4910029964522,35.0438464991748,-73.9272010306672,45.4065898793232
"183","623","2024-11-24",4,45.40908,-73.92177,"random",215.587016637437,138.814259469509,-73.9199565859642,45.4076201459825
"184","623","2024-12-06",4,45.40769,-73.92609,"random",80.1463323645294,247.000260455534,-73.9270323800883,45.4074082307336
"185","623","2024-12-13",4,45.40771,-73.92617,"random",251.146085746586,337.041677953675,-73.927421391532,45.4097907291497
"186","623","2024-12-18",4,45.40641,-73.92479,"random",203.420614264905,155.939727667719,-73.9237306779821,45.4047387036171
"187","623","2024-12-29",4,45.40751,-73.92542,"random",236.670110374689,83.9829432684928,-73.922413493329,45.4077331823952
"188","623","2025-01-05",4,45.40715,-73.92596,"random",79.937616828829,177.07290161401,-73.9259078583225,45.406431685074
"189","623","2025-01-12",4,45.40691,-73.92595,"random",10.803110897541,330.48691039905,-73.9260179790882,45.4069945901934
"190","623","2025-01-19",4,45.40691,-73.92596,"random",266.694081248716,335.214236229658,-73.9273882049185,45.4090885695407
"191","623","2025-05-08",4,45.40746,-73.92532,"random",276.069070701487,306.519231023267,-73.9281541042849,45.4089381636312
"192","623","2025-05-14",4,45.4072,-73.92538,"random",201.830824068747,130.847862074152,-73.9234298323342,45.4060122171988
"193","625b","2024-12-22",1,45.42998,-73.93848,"random",120.644996152259,80.3767182771116,-73.9369599966226,45.4301614557566
"194","625b","2025-01-02",1,45.43024,-73.93998,"random",166.545010101981,220.019493084401,-73.9413485381378,45.429092391921
"195","625b","2025-01-07",1,45.42982,-73.93848,"random",4.45561436936259,119.889445519075,-73.9384306362498,45.4298000219973
"196","625b","2025-02-22",1,45.42359,-73.93607,"random",120.743588288315,163.368343748152,-73.9356284373783,45.4225490401505
"197","625b","2025-03-13",1,45.42361,-73.93592,"random",246.500539127737,199.028992541134,-73.9369468834067,45.4215132694037
"198","625b","2025-03-18",1,45.42559,-73.93602,"random",217.991682328284,153.83982363157,-73.9347919846577,45.4238294969695
"199","625b","2025-03-25",1,45.43087,-73.93834,"random",33.3591061877087,215.721089523286,-73.9385888867832,45.4306263145936
"200","625b","2025-04-05",1,45.43151,-73.93867,"random",163.337123743258,258.740221755579,-73.9407171147593,45.4312230213179
"201","625b","2025-04-08",1,45.43161,-73.93872,"random",109.123439574614,239.238975858316,-73.9399182960382,45.4311078162871
"202","625b","2025-04-13",1,45.42985,-73.93959,"random",152.237484999932,173.093119170517,-73.9393560593384,45.4284901611814
"203","625b","2025-04-17",1,45.43154,-73.9387,"random",287.873411807232,78.2093912176788,-73.9350988196971,45.4320692096854
"204","626","2024-11-04",5,45.45954,-73.65065,"random",152.234960300848,0.632271012291312,-73.6506285210961,45.4609096655955
"205","626","2024-11-15",5,45.45863,-73.63597,"random",203.903052653186,172.551799099892,-73.6356320728903,45.4568108407974
"206","626","2024-11-18",5,45.45892,-73.63644,"random",192.830848298036,263.425010936335,-73.6388891745982,45.4587213084471
"207","626","2024-11-29",5,45.45729,-73.63313,"random",67.4548652255908,40.9708114340901,-73.6325645383274,45.45774825883
"208","626","2024-12-06",5,45.45807,-73.63351,"random",295.817696512677,289.586794115603,-73.6370732649266,45.4589622209956
"209","626","2024-12-13",5,45.45893,-73.63639,"random",236.747881164774,44.7659050114453,-73.6342583704648,45.4604423740087
"210","626","2024-12-18",5,45.45069,-73.64034,"random",57.5916829984635,182.361819902435,-73.6403703392184,45.4501722524767
"211","626","2024-12-20",5,45.4582,-73.63503,"random",8.60969319473952,13.3598235156387,-73.635004565168,45.4582753701942
"212","626","2024-12-26",5,45.46061,-73.64007,"random",153.719235118479,277.882115934044,-73.6420168418821,45.4607996558537
"213","626","2024-12-31",5,45.46067,-73.63933,"random",191.526790056378,131.540626874194,-73.6374971441554,45.4595271897834
"214","626","2025-01-04",5,45.46058,-73.63937,"random",159.71742393449,66.4928314369172,-73.6374973603494,45.4611531810679
"215","626","2025-01-07",5,45.46025,-73.63988,"random",105.296094808728,282.491405205801,-73.6411944092795,45.460454911157
"216","626","2025-01-14",5,45.46012,-73.63943,"random",288.05544837378,329.040757091716,-73.6413246882305,45.4623425452482
"217","626","2025-01-11",5,45.46059,-73.64002,"random",195.772977266461,103.543713837862,-73.637586536426,45.460177456541
"218","626","2025-01-13",5,45.46021,-73.64041,"random",192.182780709118,136.852959422395,-73.6387296460308,45.4589483734418
"219","626","2025-01-18",5,45.46015,-73.63821,"random",90.4622892849147,118.153763841838,-73.6371902401891,45.4597659448803
"220","626","2025-01-25",5,45.46025,-73.63988,"random",191.027303994633,97.1486933715641,-73.6374565979573,45.4600360802389
"221","626","2025-01-27",5,45.46052,-73.63918,"random",81.2158393906429,229.074123864993,-73.6399645625906,45.4600412977061
"222","626","2025-02-05",5,45.46021,-73.63958,"random",188.024644833058,5.70238298736513,-73.639341128264,45.4618933978737
"223","626","2025-02-08",5,45.46054,-73.63918,"random",130.98650907632,103.756112521514,-73.637553296768,45.4602597382677
"224","626","2025-02-10",5,45.46054,-73.63912,"random",17.63819034677,327.412961320952,-73.6392414586596,45.4606737175973
"225","626","2025-02-12",5,45.46022,-73.63978,"random",277.712783287279,193.798509947956,-73.6406268395992,45.4577933609759
"226","626","2025-02-15",5,45.46026,-73.63987,"random",86.3060212461278,172.329575484619,-73.6397227162525,45.4594904013233
"227","627","2025-05-08",4,45.4311,-73.93875,"random",176.007078378461,285.093411142007,-73.9409216202781,45.4315123512358
"228","627","2025-05-14",4,45.43144,-73.93903,"random",165.758895711042,273.710540290922,-73.9411438102079,45.4315365002688
"229","627","2025-05-21",4,45.42981,-73.93754,"random",226.586828101426,152.455178573728,-73.9362010459624,45.4280023371724
"230","627","2025-05-27",4,45.43119,-73.93852,"random",57.2435926180333,263.485026704147,-73.9392467927921,45.4311315577918
"231","627","2024-11-08",4,45.4066,-73.92874,"random",96.373563632369,72.4298011790961,-73.9275663985659,45.4068617606743
"232","627","2024-11-10",4,45.40659,-73.92924,"random",126.055478048511,298.860723394901,-73.930650191012,45.4071374528359
"233","627","2024-11-29",4,45.4295,-73.93832,"random",30.3761146729812,19.6502405963838,-73.9381894680321,45.4297573964933
"234","627","2024-12-06",4,45.42995,-73.93767,"random",22.6774944690987,50.2887654025108,-73.9374470714863,45.4300803673458
