"","Date","Site","ID","Lat","Lon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"11",2025-01-02,2,"645",45.42904,-73.938,3,1.66011717024349,4.5158280380512,4.61538389920511,5.11503226981143,3.10189477354671,4.82751042979006,5.03809793633432,6.23249121368715,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.664782003506
"12",2025-01-02,1,"625b",45.43024,-73.93998,3,4.16149539113165,3.64107184358508,5.07252907290933,7.87924042817355,3.56685409135298,4.0025969422902,5.3693087424318,8.49492677029886,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.300208756028
"13",2025-01-02,2,"641",45.43029,-73.93999,3,4.33546374454166,4.08380560781426,5.14758797623428,7.98674295546738,3.68740598151827,4.21688755078121,5.43999673380397,8.58307653385795,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.234556822613
"14",2025-01-07,1,"625b",45.42982,-73.93848,3,0.974290095749137,2.84338335835519,3.32617169338221,4.02023379687951,1.73032089178256,3.79403365949439,4.48497725471629,5.53127425669108,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8290974738577
"15",2025-01-07,2,"645",45.43024,-73.93782,3,5.1104620744154,3.50139557738929,2.13042122033829,2.60976311610731,5.77568146766658,5.15833076768801,4.11572259726839,4.65672031030059,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5613870875457
"16",2025-01-07,2,"641",45.42848,-73.93703,3,4.86365106165379,5.63351572022901,6.83205146222623,5.08573463278963,4.09548673952824,4.93239043764911,6.3246869327469,6.34953131930031,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.661820153043
"17",2025-01-14,2,"641",45.43579,-73.94461,3,7.8684487712627,8.65691386805021,9.44841728952298,12.4784643733424,7.49770407920046,8.64029879750262,9.60154584662135,10.3382805771362,118.3,118.3,118.3,114.9,355,355,355,339.615384615385,20,20,20,19.6153846153846,15,15,15,13.8461538461538,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,11.8928549978548,0,0,0,53.8138235197049,0,0,0,1.34534558799262,0,0,0,4.03603676397788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.877753938654,632.18170560174,201.327679194344
"18",2025-01-14,2,"645",45.42871,-73.93086,3,0.0556297652396786,0.0580099454082724,0.0526426814799256,0.0576028116246755,0.0244035469695444,0.0291808078450722,0.0315783233537071,0.214144993422367,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.47951573666
"19",2025-02-08,2,"645",45.43122,-73.93854,3,9.88312820155591,5.67991330172408,3.52198236329914,4.83964696438106,7.64206460396069,6.73941586978588,6.20757093065317,7.3754799720408,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.632565732493
"20",2025-02-11,2,"645",45.43015,-73.9378,3,7.35822196256978,4.10726025470257,2.23387367464463,2.55820237286652,6.10372173882087,5.3845155192804,4.2460084074935,4.5104538939726,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9350134547161
"21",2025-02-22,1,"625b",45.42359,-73.93607,3,4.28162837720099,4.04419762179021,5.02884262625508,4.39836499164201,4.08723115932442,4.83360743525353,6.04681697078921,6.42853543172646,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.209764503968,3596.74000953119,228.655085240575
"22",2025-02-22,2,"645",45.43009,-73.93855,3,1.13815172626628,2.13819777075201,2.94562024518507,4.01573189996531,1.70153786906381,3.65212886195352,4.01828505336152,5.81627872537301,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8030227985821
"23",2025-03-06,2,"645",45.4304,-73.93922,3,1.23325509777253,2.04541530181389,3.34483804837227,6.39635258708161,2.09884191399185,2.64839494189192,4.32041917169334,7.74918069572199,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3075698945119
"24",2025-03-13,1,"625b",45.42361,-73.93592,3,3.52470970736503,3.68608652054123,5.57533397437156,4.42657809679356,3.76989093599179,4.48163023470519,6.14345034553473,6.38360875619399,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.724788459923,3750.17112190414,220.074867654324
"25",2025-03-13,2,"645",45.42995,-73.93848,3,1.10450758183668,2.80010937552411,3.06728731411275,3.8710731954839,1.68100105506105,4.12774968170433,4.33674303374137,5.55073932929651,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5990910424672
"26",2025-03-18,1,"625b",45.42559,-73.93602,3,7.00985695585915,6.55473500449222,5.17026633383182,4.3051580181341,5.96851135138296,5.82346040026721,6.63664658763185,6.83009987622876,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.036467946551
"27",2025-03-18,2,"645",45.43059,-73.93869,3,2.073955317298,1.78880147230245,3.01086675093145,4.41673091475291,2.54387284078979,2.52049196844255,4.67201751373756,6.60759321131425,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6032458109597
"28",2025-03-25,1,"625b",45.43087,-73.93834,3,3.35514000782355,3.46750406391317,2.72331883381413,3.80849850346767,2.96619451706892,5.39052787574172,5.10750925558273,6.18507865641565,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8875687164947
"29",2025-03-25,2,"645",45.4304,-73.93798,3,2.73045854379012,2.52864257419643,2.13312537901667,2.83643367298914,3.90924731154328,4.34239285279658,4.05945768998543,4.98228606690864,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7131273079477
"30",2025-04-05,2,"645",45.43089,-73.9391,3,2.67713541892205,4.02998207767307,4.55543881687776,6.29871344548899,3.12353177655817,5.8788175783463,6.5363647209672,8.22213577434649,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.364034598996
"31",2025-04-05,1,"625b",45.43151,-73.93867,3,7.2694136418334,7.50300299379205,4.45996233825034,5.55653690880905,5.57289043732226,8.58250398294715,7.061819275483,8.11316316630243,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.938027782416
"32",2025-04-08,2,"645",45.43163,-73.93872,3,6.65763341500864,7.43781166698202,4.80830769931267,5.81192160450474,5.49090923955892,8.37111121975514,7.29161181319685,8.3244634062571,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.724285967117
"33",2025-04-08,1,"625b",45.43161,-73.93872,3,6.86874024519074,7.57635115069542,4.77080936284322,5.80538632804436,5.48030635059547,8.45411490349021,7.27150298487377,8.31303007025198,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.532921205983
"34",2025-04-13,1,"625b",45.42985,-73.93959,3,2.25550450121833,2.54700681240266,3.60348222803177,6.7390889958234,2.92745586313552,3.03533349321511,4.51525747754288,7.35107690816185,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2919449597005
"35",2025-04-13,2,"645",45.43036,-73.93975,3,2.76360544278219,3.332118513809,4.10672097775931,7.72725867971417,2.8214000771647,3.93254664292932,4.70965425250231,8.44743455326624,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.163006837714
"36",2025-04-17,1,"625b",45.43154,-73.9387,3,7.1877611696203,7.74245841344676,4.60712133210529,5.68188895252235,5.41286324030605,8.6506894458559,7.17251754986176,8.21268350547331,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.603727614746
"37",2025-04-17,2,"645",45.43005,-73.93933,3,2.41814455854782,2.1478607779416,2.72240738420188,6.36729876350591,2.72426420752903,2.75211845776295,3.3503605444021,7.33437969296743,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1748574703036
"38",2025-04-19,2,"645",45.43166,-73.93874,3,6.53694752256783,7.34911340799987,4.93966827875733,5.89314465501753,5.38788718929561,8.27442549870923,7.36824407269593,8.39448768463604,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.272381038
"39",2025-04-22,2,"645",45.43082,-73.9386,3,3.40982164821899,3.96917527515038,3.14844465498536,4.29730467388988,2.97051769288418,5.50883256506991,5.41997917669944,6.70798519351185,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5931746774891
"40",2025-05-08,4,"627",45.4311,-73.93875,3,9.80461517815925,5.86105011588503,3.85803136086686,5.19145690044506,7.82673116876428,6.69427198258414,6.35203819710087,7.67249380839217,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.639372358837
"41",2025-05-08,4,"641",45.43053,-73.94024,3,6.90631487707358,6.81974903123201,7.30687221283289,8.94583014634576,4.53471247430803,5.04155357628089,7.16699738718259,9.17882008151886,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.438305636996
"42",2025-05-14,4,"627",45.43144,-73.93903,3,13.0026511039443,9.31782158233053,5.86674566539924,6.64217445564394,9.78623466093386,8.92395824247206,7.5794498186866,8.97389785687203,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.241794765931
"43",2025-05-14,4,"641",45.43036,-73.94043,3,8.08517798678211,6.26661901137862,8.38578335550921,8.69744873653721,3.93960257372976,4.23781070901149,7.32905612902946,9.07926619411122,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.036094067219
"44",2025-05-21,4,"627",45.42981,-73.93754,3,7.77431830950931,5.31185729368572,2.78479869482777,2.61778987867376,6.18585283384553,6.22030523689442,4.79803651437873,4.27753017978265,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9959506701372
"45",2025-05-27,4,"627",45.43119,-73.93852,3,9.66419816733013,5.5178878186843,3.42302129181618,4.73431862874503,7.6479136546435,6.6937419796257,6.13585958875371,7.25908127506644,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.146408797802
"46",2024-10-16,6,"610",45.45885,-73.64362,3,7.86301294279125,6.59002540960345,5.92537261073051,5.8272899515459,5.93762178885776,5.82959492927408,6.36444162791244,6.71726520073698,2289.3,2289.3,2289.3,3145.43137254902,30,30,30,35.7843137254902,95,95,95,86.3725490196078,0,0,0,0,15,15,15,32.9411764705882,35,35,35,55.3921568627451,0,0,0,0,0,0,0,1283.08552863637,0,0,0,11.931996858012,0,0,0,12.6522105330471,0,0,0,0,0,0,0,38.4730616222343,0,0,0,29.4421999391163,0,0,0,0,151.399309815267,785.302470647962,2528.54255714606,15423.2426597569,251.675046822635
"47",2024-10-19,6,"610",45.45844,-73.64375,3,5.65388783954503,7.95190541992068,5.84890154997609,6.359519166049,5.10739901352188,6.77894435463296,6.02560742905454,7.09633867947869,2289.3,2289.3,2850.15,3423.04901960784,30,30,35.8333333333333,39.6078431372549,95,95,91.6666666666667,85.7843137254902,0,0,0,0,15,15,14.1666666666667,26.764705882353,35,35,46.6666666666667,60.3921568627451,0,0,0,0,0,0,1309.86339849897,1482.94535804561,0,0,13.6237315228267,15.0944737322936,0,0,7.78498944161523,11.9738276678599,0,0,0,0,0,0,1.94624736040381,33.5979691262993,0,0,27.2474630456533,32.2465988478615,0,0,0,0,109.881527868585,666.8966342442,4016.80375708997,15713.4754729753,291.721337462666
"48",2024-10-25,6,"610",45.45975,-73.64852,3,7.36473712453129,6.27797508247893,5.7015796950629,5.57234465038781,5.53833719969356,5.78155280046662,5.8418235752572,5.46588226273035,4300,4300,5096.34285714286,5256.36078431373,35,35,42.1428571428571,46.5686274509804,65,65,69.2857142857143,66.078431372549,0,0,0,0,110,110,90,86.6666666666667,90,90,90,84.5098039215686,0,0,0,0.392156862745098,0,0,1306.65951407177,1285.05014533728,0,0,11.7201807734624,15.3130727183812,0,0,7.03210846407743,15.9158325415354,0,0,0,0,0,0,32.8165061656947,31.9008881799029,0,0,0,17.4429040575469,0,0,0,2.80056016805602,772.264135421065,1742.96355200259,6544.55157211904,19617.2062860312,79.2928149220416
"49",2024-10-26,6,"610",45.45894,-73.64966,3,4.35834364372109,3.98910313481495,5.11794320036898,6.17831033022889,4.19259418385023,4.72706401660511,5.42927929140699,5.66146949396126,4300,4842.36666666667,5093.66923076923,5200.86923076923,35,51.6666666666667,53.8461538461538,54.8076923076923,65,46.6666666666667,55.7692307692308,56.3461538461538,0,0,0,0,110,106.666666666667,91.1538461538462,88.4615384615385,90,68.3333333333333,64.6153846153846,64.6153846153846,0,0,0,0,0,939.40662299844,1129.04228912872,1148.55650266715,0,28.8675134594813,20.0160192256359,19.0705999592417,0,31.7542648054294,26.602486870447,26.1802834174691,0,0,0,0,0,5.77350269189626,24.7616846284946,25.6587419941817,0,37.5277674973257,29.4010727172169,28.5232301928355,0,0,0,0,282.563016883297,1763.1472452279,4838.78349126858,17079.3510917508,205.192881967149
